Year,Subject,Chapter,Level,Category,Stem,Question_A,Question_B,Question_C,Question_D,Ans_A,Ans_B,Ans_C,Ans_D
2025,Business Org & Mgmt 1st,1,Barisal Board,Board,"Mr. Suman from Pirojpur collects wood from villages to make furniture and sells it in Rangpur at fair prices. Due to high demand for his modern, quality furniture, he wants to expand but lacks capital. Additionally, he is worried about the long distance between Pirojpur and Rangpur for timely delivery.",(a) Knowledge: What is primary industry?,(b) Understanding: What is meant by commerce?,(c) Application: What type of utility has Suman created in the stimulus? Explain.,(d) Analysis: Which obstacle of commerce should Mr. Suman prioritize first to succeed? Explain based on the stimulus.,"Primary industry involves the extraction or collection of raw materials directly from nature, such as agriculture or fishing.","1. Commerce is the branch of business that encompasses all activities involved in the distribution of goods from producers to consumers.

2. It includes trade and its auxiliary branches like transport, insurance, banking, and warehousing.","1. Mr. Suman has created Form Utility.

2. Form utility is created when the shape or physical appearance of a raw material is changed to make it more useful.

3. By converting raw wood (which has limited use) into modern furniture, Suman has increased the value and usefulness of the material.","1. Mr. Suman should first prioritize the Place Obstacle (Transport) and the Financial Obstacle (Banking).

2. The stimulus mentions he is ""worried"" about the long distance, which indicates a transportation bottleneck for timely delivery.

3. Simultaneously, his desire to expand is hindered by a lack of ""capital,"" which is a financial barrier.

4. Solving the transport issue ensures market reliability, while securing capital through banking will allow him to scale the business to meet the high demand."
2025,Business Org & Mgmt 1st,1,Barisal Board,Board,"Lal Babu earns his living by selling fish. With that money, he bought a pair of cows. His wife is skilled in sewing. She bought cloth from the market to make clothes for her children and also sold some in the market, earning a good profit.",(a) Knowledge: What is industry?,(b) Understanding: How does competition help in improving product quality?,"(c) Application: Is Lal Babu's act of buying cows a ""business""? Explain.",(d) Analysis: Evaluate the activities of Lal Babu's wife from a business perspective.,"Industry is the process of extracting, producing, or manufacturing goods using natural resources and labor.","1. Competition forces businesses to innovate and offer better features to attract customers.

2. To stay ahead of rivals, companies must improve production standards and maintain reasonable prices, which ultimately benefits the consumer.","1. No, Lal Babu's act of buying cows is not a business in this specific context.

2. For an activity to be considered business, it must be performed regularly with a profit motive.

3. The stimulus suggests he bought the cows for personal or household use with his earnings, rather than for a regular commercial breeding or dairy enterprise.","1. The activities of Lal Babu's wife are partially Business Activities.

2. Making clothes for her children is a domestic chore, but selling the extra clothes in the market for ""profit"" fulfills the criteria of business.

3. It involves the production (Form Utility) and sale of goods with a clear economic objective.

4. From a business view, she is an entrepreneur utilizing her skills to generate income, contributing to the family's financial stability."
2025,Business Org & Mgmt 1st,1,Dinajpur Board,Board,"Rahima Begum is a cottage industry entrepreneur. She collects bamboo and cane from various regions to make furniture and sells them in the city. As demand grows, her business expands. She is now considering renting a shop and a warehouse in the city.",(a) Knowledge: What is international trade?,(b) Understanding: What is social business? Explain.,(c) Application: What type of utility is Rahima Begum creating in the stimulus? Explain.,(d) Analysis: Evaluate the justification of Rahima Begum's thinking based on the stimulus.,International trade is the exchange of goods and services between two or more countries across national borders.,"1. Social business is a non-loss, non-dividend company established to address a social or environmental problem.

2. In this model, investors can retrieve their invested capital, but any profit generated is reinvested to expand the social impact.","1. Rahima Begum is creating Form Utility and Place Utility.

2. Form utility is created by converting raw bamboo and cane into furniture.

3. Place utility is created by collecting materials from rural regions and bringing the finished products to the city where they are sold.","1. Rahima's plan to rent a shop and warehouse is highly justified as it addresses the Time and Information barriers of trade.

2. A warehouse will create Time Utility, allowing her to store finished products and meet the ""increasing demand"" consistently.

3. A shop in the city will increase brand visibility and provide a dedicated space for consumers to access her products.

4. These steps are essential for transitioning from a small cottage setup to a structured commercial enterprise, ensuring long-term sustainability."
2025,Business Org & Mgmt 1st,1,Mymensingh Board,Board,"Mr. Rupam started fish farming with 2 lakh TK after training. His carp fish fingerlings became sellable quickly. He arranged artificial preservation so local farmers could buy them as needed. Demand has spread to other markets, but market expansion is nearly impossible due to a shortage of funds.",(a) Knowledge: What is direct service?,(b) Understanding: What do you mean by business ethics?,(c) Application: Which industry does Mr. Rupam's industry fall under? Explain.,(d) Analysis: Evaluate what Mr. Rupam should do to meet the additional demand by expanding the market based on the stimulus.,"Direct service refers to providing intangible professional skills or expertise directly to clients for a fee, such as services from doctors or lawyers.","1. Business ethics refers to the set of moral principles and values that govern the conduct of a business and its stakeholders.

2. It involves maintaining honesty, ensuring product quality, following legal regulations, and treating customers and employees fairly.","1. Mr. Rupam's industry falls under the Genetic Industry.

2. The genetic industry involves the reproduction, multiplication, and breeding of plants and animals for commercial gain.

3. Since Rupam is producing fish fingerlings (re-production) from parent stock for sale, it fits this category.","1. To solve the fund shortage, Mr. Rupam should look into Institutional Financing by applying for SME (Small and Medium Enterprise) loans.

2. He could consider Partnership, inviting an investor who can provide capital in exchange for a share in the business.

3. Utilizing Digital Marketing can help him reach ""other markets"" efficiently without the heavy cost of physical storefronts.

4. By securing capital, he can increase his production and preservation capacity, effectively bridging the gap between current limitations and market demand."
2025,Business Org & Mgmt 1st,1,Mymensingh Board,Board,"Ms. Laila started a business with 7 lakh TK with no profit motive. After 5 years, she got her investment back. Later, she consulted friends and established a model school in her village. Within 10 years, the institution repaid the investors' money from students' fees and became self-sufficient.",(a) Knowledge: What is foreign trade?,(b) Understanding: Which document is called the charter of a company? Explain.,(c) Application: What type of business is Ms. Laila's? Explain.,"(d) Analysis: ""The activity will be commercial, but the objective will be social""—Explain this in the context of the stimulus.",Foreign trade refers to the buying and selling of goods and services between different countries.,"1. The Memorandum of Association (MoA) is called the charter or constitution of a company.

2. It defines the company's scope, objectives, name, and relationship with the outside world; the company cannot act beyond the powers mentioned in it.","1. Ms. Laila's business is a Social Business.

2. It is characterized by its focus on social welfare (education) rather than profit maximization.

3. The stimulus mentions that investors get their capital back but do not take dividends, which is the core principle of a social business.","1. The statement accurately describes Ms. Laila's school, which operates with Commercial Efficiency but has a Social Goal.

2. The ""commercial"" aspect is shown through the collection of fees and ensuring the institution is self-sufficient and pays back its investors.

3. The ""social"" objective is reflected in providing high-quality education and focusing on community development rather than personal enrichment.

4. This model ensures that social services (like a model school) are not dependent on charity but are sustainable enterprises that benefit the public."
2023,Business Org & Mgmt 1st,1,Jessore Board,Board,"Mr. Ryan is a large fruit merchant in Lalbagh, Dhaka. He collects mangoes from orchards in Nawabganj and Rajshahi. He divides the mangoes into several classes based on size and quality. He transports them to Dhaka by truck and sets up separate storage facilities. Due to his reputation, retail fruit sellers are eager to buy from him.",(a) Knowledge: What is business?,(b) Understanding: What kind of utility does transport create? Explain.,(c) Application: What kind of business activity is the classification of mangoes described in the stimulus? Explain.,"(d) Analysis: ""The warehousing system developed by Mr. Ryan is essential for business success""—Explain.",Business is the sum of all legal economic activities aimed at earning profit through the production and distribution of goods and services.,"1. Transport creates Place Utility.

2. It removes the geographical barrier by moving goods from the place of production (where they are surplus) to the place of consumption (where there is demand).","1. The classification of mangoes is an activity of Standardization and Grading.

2. Grading is the process of dividing goods into different groups based on specific characteristics like size, weight, or quality.

3. By dividing mangoes based on size and quality, Mr. Ryan makes it easier for buyers to choose and helps in setting fair prices.","1. The warehousing system creates Time Utility, which is vital for seasonal products like mangoes.

2. It allows Mr. Ryan to store surplus supply and release it when the market demand is high, ensuring price stability.

3. Proper storage prevents the wastage of perishable fruits, directly protecting his investment.

4. It builds trust with retailers by ensuring a consistent, year-round supply of quality products."
2023,Business Org & Mgmt 1st,1,Jessore Board,Board,"Mr. Zaman has been acting as an agent for foreign electrical goods. Besides promotion, he handles local distribution. Noticing a huge market, he partnered with local and foreign entrepreneurs to build a large factory in Ashulia. The factory now produces TVs, fridges, and generators, earning huge profits through domestic and international sales.",(a) Knowledge: What is import business?,(b) Understanding: How does insurance remove risk-related obstacles?,"(c) Application: Considering the scope of business, what kind of activity is Mr. Zaman's first stage of work? Explain.","(d) Analysis: ""Industry has enriched the organization in this stimulus""—Analyze.",Import business is the legal process of purchasing goods and services from a foreign country for use or sale in the domestic market.,"1. Insurance removes risk obstacles by providing financial compensation against potential losses like fire, theft, or accidents.

2. By paying a small premium, the businessman transfers the financial burden of uncertainty to the insurer, allowing for mental peace and continuity.","1. Mr. Zaman's first stage of work falls under Commerce (Trade), specifically acting as a business agent.

2. In this stage, he focused on the distribution and promotion of goods produced by others rather than manufacturing.

3. It bridges the gap between foreign producers and local consumers through marketing and supply chain management.","1. The transition to the Manufacturing Industry has fundamentally scaled the business's value.

2. By producing goods locally in Ashulia, the organization now creates ""Form Utility"" rather than just facilitating exchange.

3. Industry allows for mass production, which reduces the cost per unit and increases profit margins compared to just being an agent.

4. It enables the company to export, contributing to national GDP and establishing a global brand presence."
2023,Business Org & Mgmt 1st,1,Dhaka Board,Board,"Mr. Alam is a businessman. He buys potatoes directly from farmers at a low price during the peak season and stores them in cold storage at a low cost. During the lean season, he sells them to traders in Chittagong using his own truck. He is achieving success and making a good profit.",(a) Knowledge: What is industry?,(b) Understanding: Why is profit called the reward for taking risks?,(c) Application: To which branch of business does Mr. Alam's act of selling potatoes in Chittagong belong? Explain.,(d) Analysis: What kind of utility does the potato storage activity create in the stimulus? Explain.,Industry is the branch of business that produces or processes goods by extracting resources from nature and adding utility to them.,"1. Business involves uncertainty where capital can be lost; taking this challenge is called risk-taking.

2. Profit acts as the financial incentive or ""prize"" that motivates an entrepreneur to accept these risks and continue operations.","1. This belongs to Internal Wholesale Trade (under Commerce).

2. Internal trade involves the exchange of goods within the boundaries of a country.

3. Since Mr. Alam buys in bulk and sells to other traders (not final consumers) in a different district, he is performing a wholesaling function.","1. The storage activity creates Time Utility.

2. It bridges the gap between the harvest season (peak) and the consumption period (lean).

3. By preserving the potatoes, he prevents rot and ensures availability during months when they are not grown.

4. This allows him to sell at a higher price when supply is low, which is the primary driver of his business success."
2023,Business Org & Mgmt 1st,1,Dhaka Board,Board,"Hazir Uddin is a farmer. He bought a pair of cows to cultivate his land. His wife is also industrious; she buys parboiled rice from the market, makes puffed rice (muri), and sells it in the village market. As demand grows, she wants to expand her business but feels a lack of adequate funds.",(a) Knowledge: What is business?,(b) Understanding: How does business eliminate the unemployment problem?,(c) Application: Is Hazir Uddin's decision to buy cows a business? Explain.,(d) Analysis: From which business institution can Hazir Uddin's wife find a solution to her problem? Explain.,Business is the legal economic activity aimed at earning profit through the production and distribution of goods and services.,"1. Business creates various job opportunities in production, marketing, and service sectors for the unemployed.

2. It encourages self-employment, turning job seekers into entrepreneurs who hire others.","1. No, Hazir Uddin's decision to buy cows is not a business.

2. An activity is only business if it is done with a profit motive and involves regular exchange.

3. Since he bought the cows for personal land cultivation (consumption/usage) rather than selling them for profit, it lacks the commercial element.","1. Hazir Uddin's wife can solve her financial problem through Banking Institutions.

2. She can apply for an SME (Small and Medium Enterprise) loan or a micro-credit loan designed for rural women entrepreneurs.

3. Specialized banks like Grameen Bank or Krishi Bank provide funds for expanding cottage industries like hers.

4. Obtaining this capital will remove her financial barrier and allow her to buy raw materials in bulk and scale production."
2023,Business Org & Mgmt 1st,1,Rajshahi Board,Board,"Mr. Ershad, an educated youth, established a quail farm. He earns a good profit by selling eggs and one-month-old chicks. Due to high income, he bought a house and a car, increasing his social status. He believes if everyone developed like this, the unemployment rate would decrease.",(a) Knowledge: What is retail business?,(b) Understanding: Why is a wholesaler called an intermediary?,(c) Application: Which industry does Mr. Ershad's business fall under? Explain.,"(d) Analysis: ""Business has established Mr. Ershad in the stimulus""—Analyze.",Retail business involves selling goods directly to the final consumers in small quantities for their personal use.,"1. A wholesaler acts as a bridge between the producer and the retailer.

2. They do not produce goods themselves nor sell directly to end-users, but facilitate the flow of goods through the distribution channel.","1. Mr. Ershad's business falls under the Genetic Industry.

2. The genetic industry involves the breeding and reproduction of plants and animals for sale and profit.

3. Since he is breeding quails to sell eggs and chicks, he is engaging in the multiplication of biological resources for commercial gain.","1. Business has provided Mr. Ershad with Economic Solvency, allowing him to afford luxuries like a house and a car.

2. It has significantly improved his Social Status, proving that entrepreneurship is a dignified path for educated youth.

3. By creating a successful farm, he has transitioned from being a job seeker to a provider, contributing to national productivity.

4. His success serves as a model for rural development and the reduction of the national unemployment rate through self-reliance."
2023,Business Org & Mgmt 1st,1,Rajshahi Board,Board,"Mr. Rahman owns an oil factory. He collects selected mustard seeds from local farmers and produces oil. He sells the oil to local consumers and retailers. His oil is superior to others, but his customer base is limited. He wants information about his oil's quality to reach all consumers.","(a) Knowledge: What is the meaning of the English word ""business""?",(b) Understanding: Why is direct service considered a business? Explain.,(c) Application: Which type of production industry is Mr. Rahman involved in? Explain.,"(d) Analysis: ""Marketing promotion activities can bring success to Mr. Rahman""—Analyze based on the stimulus.","The literal meaning of the English word ""business"" is ""being busy"" in any legal work for economic gain.","1. Direct services (like medical or legal advice) involve the exchange of expertise for a fee with a profit motive.

2. Although intangible, these activities follow the core principles of business: regularity, economic value, and legal standing.","1. Mr. Rahman is involved in the Manufacturing (Processing) Industry.

2. This industry transforms raw materials into finished or semi-finished products using mechanical or manual labor.

3. By processing raw mustard seeds into consumable oil, he is adding ""Form Utility"" to the agricultural output.","1. Promotion will help Mr. Rahman overcome the Information Barrier (knowledge obstacle) regarding his product's quality.

2. Through Advertising, he can inform a wider audience about his ""superior quality"" oil, expanding his market beyond local limits.

3. Sales promotion techniques (like discounts or samples) can encourage retailers to stock his brand over competitors.

4. Effective promotion builds ""Brand Loyalty,"" which is essential for scaling a local factory into a national business."
2023,Business Org & Mgmt 1st,1,Comilla Board,Board,"Dr. Rabiul Islam is a renowned doctor. On specific days, he treats patients in his area for free and provides medicine. He also serves patients at his private chamber in the city. With his earnings, he has initiated opening a charitable dispensary in his village for the poor, representing a new type of business.",(a) Knowledge: What is industry?,"(b) Understanding: ""Warehousing removes the time-related barrier of business""—Explain.",(c) Application: Which branch of business does Rabiul Islam's work belong to? Explain.,(d) Analysis: What kind of business will Mr. Rabiul's initiative for the villagers represent? Give your opinion.,Industry is the branch of business concerned with the production and processing of goods by extracting and utilizing natural resources.,"1. Many goods are produced in a specific season but consumed throughout the year.

2. Warehousing stores these goods safely, ensuring they are available when needed, thus bridging the gap between production and consumption time.","1. Dr. Rabiul Islam's work in his private city chamber belongs to Direct Service.

2. Direct service involves providing intangible professional expertise (like medical advice) to clients in exchange for a fee.

3. Since he operates a chamber to treat patients for professional fees, it is a business activity within the service sector.","1. Mr. Rabiul's initiative represents a Social Business.

2. A social business is a non-loss, non-dividend company established specifically to solve a social problem (like healthcare for the poor).

3. Unlike traditional business, the goal here is ""blessing the villagers"" rather than maximizing personal profit.

4. It is a sustainable model where any surplus is reinvested into the dispensary to maintain services, making it a modern and ethical form of business."
