Year,Subject,Chapter,Level,Category,Stem,Question_A,Question_B,Question_C,Question_D,Ans_A,Ans_B,Ans_C,Ans_D
2023,Finance 2nd Paper,Chapter 2: Central Bank,Sylhet Board,Board,"The Central Bank wants to control the credit flow of the country's money market. Therefore, the bank decides to buy a larger amount of private bonds, securities, and various documents from the financial market than before. This results in great success in controlling the credit flow.",What is Open Market Operation?,Central Bank is the government's bank—Explain.,Which method did the Central Bank adopt to control credit? Explain.,Analyze the logical basis of the Central Bank's decision regarding credit control in the stem.,"Open Market Operation (OMO) is a credit control method where the Central Bank buys or sells government securities, bonds, and bills in the open market to regulate money supply.","The Central Bank is called the government's bank because it manages the government's accounts, keeps its cash balances, and provides loans and financial advice to the state.<br>It also represents the government in international financial forums and manages the public debt on behalf of the national treasury.","Data: The Central Bank decided to ""buy"" private bonds, securities, and documents from the financial market. <br> Analysis: The quantitative credit control method that involves the purchase and sale of securities in the open market to influence market liquidity is called 'Open Market Operation'. <br> Conclusion: The Central Bank adopted the 'Open Market Operation' method.","Data: The Central Bank bought securities from the market, which successfully managed the credit flow. <br> Analysis: When the Central Bank buys securities, it pays cash into the market, thereby increasing the reserves of commercial banks and encouraging lending. <br> Evaluation: This expansionary policy is used during a credit crunch or deflation to stimulate economic growth. <br> Decision: The decision is highly logical as it provides the necessary liquidity to the banking system, allowing commercial banks to provide more loans and stabilize the economy."
2023,Finance 2nd Paper,Chapter 2: Central Bank,Jessore Board,Board,"Recently, inflation occurred in the market due to the housing sector receiving a higher amount of loans from commercial banks. Therefore, the Central Bank decided to increase the reserve requirements. But since the credit supply situation did not change much, the Central Bank released some private bonds, shares, and securities into the market. This is receiving a good response from customers.",What is Open Market Operation?,Which bank is called the government's bank? Explain.,Which method did the Central Bank adopt in the first step to control credit? Explain.,Do you think the credit control method adopted by the Central Bank in the next step will normalize the country's investment situation? Give your opinion.,Open Market Operation (OMO) is a quantitative credit control tool involving the buying and selling of securities in the open market by the Central Bank.,"The Central Bank is the government's bank because it acts as the state's treasurer, financial advisor, and fiscal agent, managing the government's receipts and payments.<br>It handles the government's banking business and facilitates the issuance of new government loans or treasury bills.","Data: The Central Bank first decided to ""increase the reserve requirements"" to curb housing-sector-driven inflation. <br> Analysis: The method where the Central Bank changes the percentage of deposits that banks must keep with it is the 'Variable Reserve Ratio' method. <br> Conclusion: In the first step, the Central Bank used the 'Variable Reserve Ratio' quantitative method.","Data: In the second step, the Central Bank released (sold) private bonds, shares, and securities into the market. <br> Analysis: Selling securities in the market (Open Market Operation) absorbs liquid cash from the public and banks, reducing their purchasing power and lending capacity. <br> Evaluation: While this reduces inflation, if the reduction in money supply is too sharp, it might discourage new investments in productive sectors. <br> Decision: Yes, I believe this will normalize the investment situation; by removing excess liquidity that was causing artificial price hikes in the housing sector, the bank ensures that only genuine, sustainable investments remain in the market."
2023,Finance 2nd Paper,Chapter 2: Central Bank,Jessore Board,Board,"Recently, several listed banks have provided excessive loans to customers, leading to an increase in the money supply in the market. In this situation, the money market regulator is trying to control this by applying CRR and SLR. Additionally, severe problems have arisen in settling mutual claims and debts during inter-banking transactions. To tackle this, the listed banks have turned to the regulatory bank.",What is a Clearing House?,Why is credit control necessary? Explain.,What type of bank is the regulatory bank mentioned in the stem based on its functions? Explain.,Can the regulatory bank play an effective role in settling debts and claims among the banks mentioned in the stem? Give your opinion.,A Clearing House is a centralized system or arrangement under the Central Bank where inter-bank claims and debts are settled through the exchange of checks and drafts.,"Credit control is necessary to prevent economic instability caused by inflation or deflation.<br>It ensures that the money supply is aligned with the country's production and needs, thereby maintaining price stability and protecting the purchasing power of the people.","Data: The regulatory bank controls the money market, applies CRR and SLR, and settles inter-bank debts. <br> Analysis: The institution that acts as the supervisor of all commercial banks, manages mandatory reserves, and serves as the ultimate monetary authority is the Central Bank. <br> Conclusion: Based on its functions, the regulatory bank mentioned in the stem is the Central Bank (e.g., Bangladesh Bank).","Data: Banks are facing problems in inter-banking debt settlement and have approached the regulator. <br> Analysis: As the 'Banker of all Banks,' the Central Bank operates the 'Clearing House' facility, which allows member banks to settle their mutual liabilities through book entries rather than physical cash. <br> Evaluation: This facility reduces the risk and cost of inter-bank settlements and maintains the overall liquidity of the banking system. <br> Decision: Yes, the regulatory bank (Central Bank) can play a highly effective role as it is the only institution with the legal authority and infrastructure to provide a centralized clearing house facility for listed banks."
2023,Finance 2nd Paper,Chapter 2: Central Bank,Barisal Board,Board,S' Bank Ltd. and 'T' Bank are closely related. 'S' Bank Ltd. must keep a specific portion of its deposits mandatory with 'T' Bank. 'S' Bank Ltd. must conduct its daily operations within various rules and regulations established by 'T' Bank. 'S' Bank Ltd. cannot perform any activity outside the directions of 'T' Bank.,What is the Bank Rate?,Central Bank is the government's bank—Explain.,What type of bank is 'T' Bank in the stem? Explain.,S' Bank Ltd. is bound to follow the instructions of 'T' Bank—Give arguments in favor of your answer.,The Bank Rate is the official interest rate at which the Central Bank rediscounts first-class bills of exchange or provides loans to commercial banks.,"The Central Bank is the government's bank because it manages the state's financial accounts, acts as its treasurer and fiscal agent, and provides financial advice to the government.<br>It handles the government's tax collection, debt management, and represents the state in international financial organizations.","Data: Bank 'T' receives mandatory deposits from 'S' Bank and regulates its daily operations through strict rules. <br> Analysis: An institution that holds the statutory reserves (CRR) of other banks and acts as their regulator and supervisor is defined as a Central Bank. <br> Conclusion: Therefore, 'T' Bank is the Central Bank.","Data: 'S' Bank (a commercial bank) must follow all regulations of 'T' Bank (the Central Bank). <br> Analysis: Under the Bank Company Act and the Central Bank Order, commercial banks must be licensed and listed (scheduled) to operate, which requires them to follow the regulator's directives. <br> Evaluation: If a bank disobeys, the Central Bank can impose fines, restrict its business, or even cancel its license. <br> Decision: 'S' Bank is bound to follow these instructions because the Central Bank is the 'Guardian of the Banking System' and non-compliance would lead to legal penalties and a loss of clearing house or 'Lender of Last Resort' facilities."
2026,Finance 2nd Paper,Chapter 2: Central Bank,Ideal School and College,College,"Bangladesh Bank plays a key role in maintaining money market stability. Due to global events, as inflation rose, the bank limited credit to specific sectors. When inflation persisted, it raised the discount rate for first-class bills from 4% to 5%.",What is CRR?,How do commercial banks create a medium of exchange? Explain.,Which method of credit control did Bangladesh Bank use first in the stem? Explain.,The latest step taken by Bangladesh Bank to control inflation is more effective.—Evaluate the validity of this statement.,CRR (Cash Reserve Ratio) is the specific portion of a commercial bank's total deposits that must be mandatory kept in cash with the Central Bank.,"Commercial banks create a medium of exchange through checks, bills of exchange, and bank drafts. When a customer deposits money, the bank provides a checkbook, which is used as a direct substitute for cash in transactions. Banks also create new deposits and mediums of exchange through the lending process.","Data: Bangladesh Bank limited the supply of credit to specific sectors. <br> Analysis: Under qualitative or selective credit control methods, when the volume of credit is fixed for specific sectors, it is called 'Credit Rationing'. <br> Conclusion: Bangladesh Bank first used the 'Credit Rationing' method in the qualitative approach.","Data: As a final step, the bill discount rate was raised from 4% to 5%. <br> Analysis: This is known as the 'Bank Rate Policy'. When the bank rate increases, the cost of borrowing for commercial banks rises, leading to a decrease in the flow of credit in the market. <br> Evaluation: While credit rationing is sector-specific, the bank rate policy affects the entire economy. <br> Decision: The statement is valid because changing the bank rate to control aggregate demand is a more comprehensive and effective tool for curbing overall inflation."
2026,Finance 2nd Paper,Chapter 2: Central Bank,RAJUK Uttara Model College,College,"Commercial banks provided excessive loans for luxury goods, causing inflation. Bangladesh Bank raised interest rates from 9% to 12%. As banks continued lending, Bangladesh Bank started selling shares and debentures to them.",What is a Clearing House?,Which bank is called the guardian of the money market and why?,What type of credit control method is the 1st step taken by Bangladesh Bank? Explain.,Analyze the subsequent method of credit control adopted by Bangladesh Bank.,"A Clearing House is a centralized system or facility, usually operated by the Central Bank, where member banks settle their mutual claims and debts through the exchange of checks and drafts.","The Central Bank is called the guardian of the money market. This is because it structures, regulates, and operates the money market, ensuring economic stability by keeping the money supply and credit volume at an optimal level.",Data: Bangladesh Bank increased the interest rate from 9% to 12%. <br> Analysis: The rate at which the Central Bank lends to commercial banks is called the Bank Rate. This is a quantitative method. <br> Conclusion: The 1st step in the stem belongs to the 'Bank Rate Policy' under quantitative credit control methods.,"Data: The bank started selling shares and debentures to commercial banks. <br> Analysis: This is called 'Open Market Operation' (OMO). When the Central Bank sells securities in the market, the cash from commercial banks flows into the Central Bank. <br> Evaluation: This directly reduces the lending capacity of commercial banks and decreases the money supply in the market. <br> Decision: Therefore, Open Market Operation is a very powerful and direct tool for controlling inflation."
2026,Finance 2nd Paper,Chapter 2: Central Bank,Jessore Govt. Women's College,College,"Mr. Majumder's bank is listed with a large bank and follows its rules. It keeps 5% cash and 15% in Treasury bills with the large bank and takes loans when needed. In times of danger, the large bank supports it.",Which bank is called the Mother of Central Banks?,What is meant by a Clearing House?,"Which bank is hinted at as the ""large bank"" in the stem? Explain.",Mr. Majumder's bank follows the rules and supervision of the large bank due to its nature and necessity—Do you agree with this statement? Give arguments.,"The Bank of England is called the ""Mother of Central Banks.""",A Clearing House refers to the specific room or system of the Central Bank where listed banks coordinate their inter-bank checks and drafts to settle mutual debts and claims through account adjustments.,"Data: The large bank supervises other banks, holds a portion of their deposits, and provides loans during crises. <br> Analysis: These characteristics define a Central Bank (e.g., Bangladesh Bank). It acts as the 'Banker to all Banks'. <br> Conclusion: The ""large bank"" in the stem refers to the Central Bank or Bangladesh Bank.","Data: Mr. Majumder's bank is listed and relies on the large bank (Central Bank) for support. <br> Analysis: Commercial banks enlist with the Central Bank for the security of depositors and to enjoy clearing house and ""Lender of Last Resort"" facilities. <br> Evaluation: Without the guardianship of the Central Bank, it is impossible for a commercial bank to gain public trust or survive major financial crises. <br> Decision: Yes, I agree. Following the Central Bank's strict rules is essential for a listed bank's stability, liquidity, and overall credibility in the market."
2026,Finance 2nd Paper,Chapter 2: Central Bank,Viqarunnisa Noon School & College,College,"The Central Bank observes that commercial banks have significant idle money and are lending excessively, leading to rising inflation. In response, the Central Bank decides to increase its interest rate by 2%. When inflation remains uncontrolled, it increases the Cash Reserve Ratio (CRR) of listed banks by 2%, which finally brings stability to the market.",What is a Clearing House?,"Why is the Central Bank called the ""Lender of Last Resort""? Explain.",Which method did the Central Bank adopt first to control inflation? Explain.,Analyze the logical basis of the final step taken by the Central Bank to control inflation in the stem.,A Clearing House is a centralized system operated by the Central Bank where member banks settle their mutual claims and debts through the exchange of checks and drafts.,"The Central Bank is the ""Lender of Last Resort"" because it provides emergency credit to commercial banks when they fail to secure funds from any other source during a crisis.<br>By rediscounting bills or providing direct loans, it prevents banks from collapsing and maintains public trust in the financial system.",Data: The Central Bank first increased its interest rate by 2%. <br> Analysis: The method where the Central Bank adjusts the official rate at which it lends to commercial banks is called the 'Bank Rate Policy'. <br> Conclusion: The Central Bank first adopted the 'Bank Rate Policy' quantitative method.,"Data: After the interest rate hike failed, the Central Bank increased the Cash Reserve Ratio (CRR) by 2%. <br> Analysis: While Bank Rate affects the cost of borrowing, a CRR hike physically removes cash from the banking system, reducing the ""Credit Multiplier"" effect. <br> Evaluation: In a market with high ""idle money"" (as mentioned in the stem), banks might ignore high interest rates; but they cannot ignore a mandatory reserve increase. <br> Decision: The final step was highly logical and necessary because it targeted the banks' actual liquidity, forcing them to reduce excessive lending and successfully stabilizing the market."
2026,Finance 2nd Paper,Chapter 2: Central Bank,Dhaka College,College,"Bangladesh Bank is responsible for maintaining the stability of the money market. Recently, when inflation occurred, the bank raised its interest rate from 5% to 6%. Since inflation still persisted, the bank specified certain sectors for credit disbursement, which stabilized the credit supply.",What is the Call Money Rate?,What is meant by a Clearing House?,Which quantitative method did the Central Bank use first for credit control? Explain.,How logical is the second phase of credit control taken by the Central Bank? Give your opinion based on the stem.,The Call Money Rate is the interest rate charged on very short-term loans (usually 1 to 14 days) traded between banks to meet immediate liquidity needs.,A Clearing House refers to a centralized arrangement managed by the Central Bank where inter-bank checks and drafts are settled by adjusting the respective banks' accounts held with the Central Bank.,"Data: Bangladesh Bank raised the interest rate from 5% to 6%. <br> Analysis: The quantitative tool where the Central Bank influences the money supply by changing the official rediscount rate is known as the 'Bank Rate Policy'. <br> Conclusion: In the first stage, the Central Bank used the 'Bank Rate Policy' quantitative method.","Data: After the rate hike failed, the bank specified certain sectors for credit disbursement. <br> Analysis: This is a qualitative method known as 'Credit Rationing,' where the regulator directs credit toward essential sectors and limits it for speculative ones. <br> Evaluation: Inflation is often driven by credit flowing into unproductive sectors; specifying sectors ensures that money goes where the economy needs it most without fueling general price hikes. <br> Decision: The second phase was highly logical as it provided a surgical solution to target the root cause of inflation when broad monetary tightening (interest rate) proved insufficient."
2026,Finance 2nd Paper,Chapter 2: Central Bank,Dhaka Residential Model College,College,"Bangladesh Bank noticed that people prefer depositing money in banks rather than investing in profitable sectors, leading to a rise in idle money. In response, Bangladesh Bank sells various government bonds, securities, and bills in the market. Additionally, it directs all bank branches in cyclone-affected areas to allocate 40% of their loans to the agricultural sector.",What is the full form of BEFTN?,Why is credit control necessary? Explain.,Which quantitative method of credit control is the first step taken by the Central Bank related to? Explain.,Evaluate the validity of the policy used by the Central Bank to ensure credit access for farmers in light of the stem.,The full form of BEFTN is Bangladesh Electronic Funds Transfer Network.,Credit control is necessary to maintain price stability by preventing inflation (excess money) and deflation (money shortage).<br>It ensures the national currency's value remains stable and directs the flow of credit toward productive sectors to foster balanced economic growth.,"Data: The Central Bank sold government bonds, securities, and bills in the market to absorb idle money. <br> Analysis: The quantitative method involving the buying and selling of government securities in the open market is called 'Open Market Operation' (OMO). <br> Conclusion: The first step taken by the Central Bank is related to the 'Open Market Operation' method.","Data: The bank directed a mandatory 40% loan allocation for agriculture in cyclone-hit areas. <br> Analysis: This falls under 'Direct Action' or 'Selective Credit Control' (Credit Rationing), where the regulator forces banks to support specific national interests. <br> Evaluation: In disaster-hit areas, commercial banks often avoid lending due to high risk; the Central Bank’s mandatory directive ensures that the rural economy survives. <br> Decision: The policy is highly valid and justified as it fulfills the Central Bank’s role in socio-economic development and protects the vulnerable agricultural sector during a crisis."
2026,Finance 2nd Paper,Chapter 2: Central Bank,Comilla Commerce College,College,"Mr. Shafi and Mr. Rafi are two friends and senior officials at two different banks. Mr. Shafi's bank formulates policies, and based on those policies, Mr. Rafi's bank and other banks are operated. Recently, Mr. Shafi's bank issued a directive to control credit.",What is the Bank Rate?,Why is the Central Bank called the guardian of the money market? Explain.,What type of bank is Mr. Shafi's bank? Explain.,Mr. Shafi's bank holds the sole right to control credit. Evaluate this statement in light of the stem.,The Bank Rate is the official interest rate at which the Central Bank rediscounts first-class bills of exchange or provides loans to commercial banks.,"The Central Bank is the guardian of the money market because it regulates all financial institutions and controls the volume of credit to maintain monetary stability.<br>It ensures the smooth functioning of the market by acting as a regulator, the issuer of currency, and the supervisor of the banking system.","Data: Mr. Shafi's bank formulates policies that other banks must follow. <br> Analysis: The institution that acts as the supreme regulatory authority and policymaker for all other banks in a country is the Central Bank. <br> Conclusion: Therefore, Mr. Shafi's bank is the Central Bank (e.g., Bangladesh Bank).","Data: Mr. Shafi's bank issued directives to control credit that Rafi's bank must follow. <br> Analysis: Credit control is a sovereign function of the Central Bank aimed at stabilizing the economy and protecting the value of money. <br> Evaluation: While commercial banks create credit through lending, they do not have the legal authority to ""control"" or ""regulate"" the total money supply of the nation. <br> Decision: The statement is accurate; only the Central Bank holds the statutory power to use tools like Bank Rate, OMO, and CRR to regulate credit flow nationwide."
2026,Finance 2nd Paper,Chapter 2: Central Bank,Jalalabad Cantonment Public School & College,College,"Bangladesh Bank is an institution responsible for maintaining the stability of the country's money market. Recently, when inflation occurred, the bank raised its interest rate from 5% to 6%. Since inflation was still not controlled, the bank specified certain sectors for credit disbursement. This stabilized the credit supply.",What is a Clearing House?,Why is the Central Bank called the 'Lender of Last Resort'?,Which quantitative method of credit control did Bangladesh Bank use in the first stage? Explain.,How logical is the second phase of credit control taken by the Central Bank? Give your opinion based on the stem.,A Clearing House is a centralized system operated by the Central Bank where member banks settle their mutual debts through the exchange of checks and drafts.,The Central Bank is the 'Lender of Last Resort' because it provides emergency liquidity to commercial banks when they cannot secure funds from any other source during a crisis. <br> This ensures the stability of the banking system and prevents a collapse of public confidence.,"Data: Bangladesh Bank raised the interest rate from 5% to 6%. <br> Analysis: The quantitative method where the Central Bank influences the money supply by changing the official rediscount rate is known as the 'Bank Rate Policy'. <br> Conclusion: In the first stage, Bangladesh Bank used the 'Bank Rate Policy'.","Data: After the rate hike failed, the bank specified certain sectors for credit disbursement. <br> Analysis: This is a qualitative method known as 'Credit Rationing,' where the regulator directs credit toward essential sectors and restricts it for speculative ones. <br> Evaluation: Inflation is often caused by excessive credit in unproductive sectors; rationing allows the bank to cut credit where it is harmful while keeping it where it is needed for production. <br> Decision: The second phase was highly logical as it provided a targeted solution to fix the supply of money when general interest rate changes (Bank Rate) were ineffective."
2026,Finance 2nd Paper,Chapter 2: Central Bank,Shahid Syed Nazrul Islam College,College,"Bangladesh Bank is the guardian of the money market. This bank has a special room where mutual debts of listed banks are settled. Recently, when inflation occurred, the bank raised its interest rate from 5% to 6%. Since inflation was still not controlled, Bangladesh Bank decided to increase the CRR.",What is Open Market Operation?,The Central Bank is the guardian of the money market—Explain.,Which special room of Bangladesh Bank is mentioned in the stem? Explain.,How justified is the second measure taken by Bangladesh Bank to control inflation? Give your opinion.,Open Market Operation (OMO) involves the buying and selling of government securities in the open market by the Central Bank to regulate the money supply.,"The Central Bank is the guardian of the money market because it regulates all financial institutions, manages the national currency, and ensures price stability by controlling the volume of credit.","Data: The stem mentions a ""special room"" where listed banks settle mutual claims and debts. <br> Analysis: The centralized arrangement or facility under the Central Bank for inter-bank debt settlement is known as the 'Clearing House'. <br> Conclusion: The special room mentioned in the stem refers to the Clearing House of Bangladesh Bank.","Data: After a bank rate hike from 5% to 6% failed, Bangladesh Bank increased the CRR (Cash Reserve Ratio). <br> Analysis: Increasing the CRR directly reduces the loanable funds available to commercial banks by forcing them to keep more cash with the Central Bank. <br> Evaluation: Unlike the bank rate, which only makes borrowing more expensive, an increase in CRR physically removes liquidity from the banks, making it a more direct and forceful tool. <br> Decision: The second measure is highly justified because it addresses the failure of the first step by using a more effective quantitative tool to immediately reduce the market's excess liquidity."
2026,Finance 2nd Paper,Chapter 2: Central Bank,"Cantonment Public School & College, Saidpur",College,"The Central Bank is trying to implement various policies to keep the volume of credit at an optimal level. As part of this, the Central Bank instructed commercial banks to discourage lending for the purchase of non-essential items like cars, TVs, ACs, and refrigerators. Previously, commercial banks could borrow from the Central Bank at a 6% interest rate, but due to rising inflation, the Central Bank has increased this rate to 10%.",What is meant by the Bank Rate?,The Central Bank is the guardian of the money market—Explain.,Which method of credit control is mentioned in the stem to keep the credit volume at an optimal level? Explain.,Do you think the decisions taken by the Central Bank as described in the stem are justified? Give arguments.,The Bank Rate is the official interest rate at which the Central Bank rediscounts first-class bills of exchange or provides credit to commercial banks to influence the overall money supply.,"The Central Bank is the guardian of the money market because it regulates all financial institutions and controls the volume of credit to maintain monetary stability.<br>It ensures the smooth functioning of the market by acting as a regulator, the issuer of currency, and the supervisor of the banking system.","Data: The Central Bank discouraged loans for luxury goods and increased the interest rate from 6% to 10%. <br> Analysis: The first part (discouraging luxury loans) is a qualitative method called 'Credit Rationing' or 'Direct Action,' and the second part (rate hike) is a quantitative method called the 'Bank Rate Policy'. <br> Conclusion: The stem highlights both the 'Bank Rate Policy' (Quantitative) and 'Credit Rationing' (Qualitative) to maintain optimal credit levels.","Data: The Central Bank raised the bank rate to 10% and restricted luxury credit to fight inflation. <br> Analysis: A higher bank rate makes borrowing expensive, reducing the overall money supply, while credit rationing ensures money isn't wasted on unproductive luxury items. <br> Evaluation: During inflation, reducing purchasing power is essential to stabilize prices. <br> Decision: Yes, the decisions are justified because they use a dual-action approach to address both the cost of money and the direction of money, which is highly effective in curbing inflationary pressure."
2025,Finance 2nd Paper,Chapter 2: Central Bank,"RAJUK Uttara Model College, Dhaka",College,"To control the rise in food prices during Ramadan, Bangladesh Bank identifies sectors that import food items and instructs banks to increase the amount of credit to those sectors. Additionally, to tackle the financial crisis in the market, Bangladesh Bank decides to reduce its interest rate by 2%.",What is a Clearing House?,Why is the Central Bank called the guardian of the money market? Explain.,Which policy did Bangladesh Bank apply to control the price of goods? Explain.,Evaluate the logical basis of the latest credit control activity taken by Bangladesh Bank.,A Clearing House is a centralized system operated by the Central Bank where inter-bank claims and debts are settled through the exchange of checks and drafts.,"The Central Bank is the guardian of the money market because it regulates the total money supply and supervises all other banks to ensure economic stability.<br>It maintains the equilibrium between the demand and supply of money, manages foreign currency, and protects the overall health of the financial system.",Data: Bangladesh Bank identified food import sectors and directed banks to increase credit to them. <br> Analysis: Directing credit toward specific essential sectors while restricting others is known as 'Selective Credit Control' or 'Credit Rationing'. <br> Conclusion: Bangladesh Bank applied the 'Selective Credit Control' (Qualitative) method to stabilize food prices.,"Data: The bank reduced the interest rate by 2% to tackle the financial crisis. <br> Analysis: This is the 'Bank Rate Policy'. Reducing the rate makes borrowing cheaper for commercial banks, encouraging them to lend more to the public. <br> Evaluation: During a financial crisis or deflationary period, increasing the liquidity in the market is necessary to keep the economy moving. <br> Decision: The latest activity is highly logical as it acts as an expansionary monetary policy, providing the necessary cash flow to revive market activities and support businesses."
2025,Finance 2nd Paper,Chapter 2: Central Bank,"RAJUK Uttara Model College, Dhaka",College,"The Central Bank is vigilant about ensuring the public receives better services from banks. Commercial banks collect and pay money on behalf of customers, trade shares, and safely store assets. However, Bangladesh Bank observes that some banks are over-investing in the stock market, allocating loans to high-risk sectors, and not maintaining proper provisions. Therefore, the Central Bank is going to take strict action against them.",What is a Group Bank?,"Why is a bank called a ""borrower of borrowed money""? Explain.",What type of banking functions are described in the stem? Explain.,How justified do you think the Central Bank's strict action is in light of the stem? Analyze.,Group Banking is a system where two or more independent banks are brought under the control of a single holding company.,"A bank is called a ""borrower of borrowed money"" because it collects deposits (borrows) from people who have surplus funds and then lends that same money to those who need it.<br>The bank acts as an intermediary, making a profit from the interest rate spread between what it pays to depositors and what it charges to borrowers.","Data: The banks are collecting/paying money for customers, trading shares, and storing assets. <br> Analysis: These activities, where a bank acts as a representative or provides value-added services beyond basic lending, are known as 'Agency Functions' and 'Utility Services'. <br> Conclusion: The functions described are the 'Agency and General Utility Services' of commercial banks.","Data: Banks are ignoring core functions, over-investing in stocks, and failing to maintain provisions. <br> Analysis: Such behavior risks the safety of depositors' funds and can lead to a systemic banking collapse. <br> Evaluation: The Central Bank, as the 'Guardian of the Banking System,' has the legal duty to enforce the Bank Company Act to maintain financial discipline. <br> Decision: The strict action is completely justified. Without it, the high-risk investments and lack of provisions would lead to bankruptcy, destroying public trust and destabilizing the national economy."
2025,Finance 2nd Paper,Chapter 2: Central Bank,Rajshahi College,College,"Jabbar Ali joined 'Ichamati' Bank as Assistant Director, which maintains money market stability and controls credit. Abbas Ali joined 'Jadukata' Bank as a Senior Officer, which collects deposits and lends money for profit. Abbas's bank is accountable to Jabbar's bank.",ব্যাংক কী?,ব্যাংককে অর্থ ও ঋণের ব্যবসায়ী বলা হয় কেন? বুঝিয়ে লেখ।,কার্যাবলির ভিত্তিতে জনাব জব্বার আলীর ব্যাংকটি কোন ধরনের ব্যাংক? ব্যাখ্যা কর।,জনাব আব্বাসের কর্মরত ব্যাংককে জনাব জব্বারের ব্যাংকের নিকট দায়বদ্ধ থাকার যৌক্তিকতা বিশ্লেষণ কর।,ব্যাংক হলো এমন একটি আর্থিক মধ্যস্থতাকারী প্রতিষ্ঠান যা মানুষের অলস অর্থ আমানত হিসেবে গ্রহণ করে এবং সেই অর্থ অন্যদের ঋণ হিসেবে প্রদান করে মুনাফা অর্জন করে।,"ব্যাংক মানুষের সঞ্চিত অর্থ (মূলধন) সংগ্রহ করে এবং তা ঋণগ্রহীতাদের প্রদান করে। ব্যাংকের প্রধান পণ্যই হলো টাকা বা অর্থ। ব্যাংক কম সুদে আমানত গ্রহণ করে এবং বেশি সুদে ঋণ দিয়ে মুনাফা করে, তাই একে অর্থ ও ঋণের ব্যবসায়ী বলা হয়।","Data: জব্বার আলীর ব্যাংক মুদ্রাবাজারের স্থিতিশীলতা রক্ষা ও ঋণ নিয়ন্ত্রণের সাথে সংশ্লিষ্ট। <br> Analysis: একটি দেশের যে ব্যাংক নোট ইস্যু করে, ঋণ নিয়ন্ত্রণ করে এবং মুদ্রাবাজারের অভিভাবক হিসেবে কাজ করে, তাকে কেন্দ্রীয় ব্যাংক বলে। <br> Conclusion: কার্যাবলির ভিত্তিতে জনাব জব্বার আলীর ব্যাংকটি একটি 'কেন্দ্রীয় ব্যাংক'।","Data: আব্বাসের ব্যাংক (বাণিজ্যিক ব্যাংক) জব্বারের ব্যাংকের (কেন্দ্রীয় ব্যাংক) প্রতি দায়বদ্ধ। <br> Analysis: বাণিজ্যিক ব্যাংকগুলো কেন্দ্রীয় ব্যাংকের তালিকাভুক্ত হয়ে নিকাশ ঘর ও ঋণের শেষ আশ্রয়স্থলের সুবিধা ভোগ করে। বিনিময়ে তাদের কেন্দ্রীয় ব্যাংকের নিয়ম মানতে হয়। <br> Evaluation: আর্থিক শৃঙ্খলা রক্ষা এবং আমানতকারীদের স্বার্থ রক্ষায় কেন্দ্রীয় ব্যাংকের তদারকি অপরিহার্য। <br> Decision: এই দায়বদ্ধতা যৌক্তিক, কারণ কেন্দ্রীয় ব্যাংকের নিয়ন্ত্রণ ছাড়া বাণিজ্যিক ব্যাংকগুলোর পক্ষে এককভাবে টিকে থাকা এবং দেশের আর্থিক স্থিতিশীলতা রক্ষা করা সম্ভব নয়।"
