Year,Subject,Chapter,Level,Category,Stem,Question_A,Question_B,Question_C,Question_D,Ans_A,Ans_B,Ans_C,Ans_D
2019,Finance 1st,5,Sylhet Board,Board,"Mr. Kalam is a retailer needing TK 1,00,000 in working capital. He can take trade credit at 2/10, net 40. Alternatively, Meghna Ltd. offers a loan at 12% interest, but he must maintain a 20% compensating balance (CB) in the bank.",What is trade credit?,What is meant by current asset management?,What is Mr. Kalam’s cost of trade credit?,Which loan is more suitable for Mr. Kalam? Analyze.,"Trade credit is a short-term financing source where a buyer purchases goods or services on account and pays the supplier at a later, agreed-upon date.","1. Current asset management refers to managing short-term assets like cash, inventory, and receivables to ensure liquidity.

2. Its goal is to balance the trade-off between maintaining enough liquidity and maximizing profitability.","1. Data: $CD = 2\%$; $CP = 40$ days; $DP = 10$ days.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $Ktc = \frac{2}{98} \times \frac{360}{30} \times 100 = 24.49\%$.","1. Trade Credit Cost: 24.49% (from C).

2. Bank Loan Cost: $i = 12\%; CB = 20\%$.

3. Formula (EAR): $\frac{i}{1 - CB} \times 100 = \frac{0.12}{1 - 0.20} \times 100 = 15\%$.

4. Conclusion: The bank loan (15%) is more suitable as its effective cost is significantly lower than the cost of trade credit (24.49%)."
2019,Finance 1st,5,Dinajpur Board,Board,"Mr. Azad is a small businessman needing TK 1,50,000 for working capital. Option 1: Credit purchase at 2/10, net 70. Option 2: Bank loan at 12% interest with a 20% compensating balance requirement.",What is Economic Order Quantity (EOQ)?,Is commercial paper sold at a premium? Explain.,What is Mr. Azad’s cost of trade credit?,From which source should Mr. Azad finance? Explain.,EOQ is the specific order size that minimizes the total annual cost of ordering and carrying inventory.,"1. No, commercial paper is not sold at a premium; it is typically sold at a discount from its face value.

2. The difference between the discount price and the face value represents the interest earned by the investor.","1. Data: $CD = 2\%$; $CP = 70$ days; $DP = 10$ days.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $Ktc = \frac{2}{98} \times \frac{360}{60} \times 100 = 12.24\%$.","1. Trade Credit Cost: 12.24% (from C).

2. Bank Loan Cost: $i = 12\%; CB = 20\%$.

3. Formula (EAR): $\frac{0.12}{1 - 0.20} \times 100 = 15\%$.

4. Mr. Azad should choose trade credit.

5. Logic: In this specific case, the cost of trade credit (12.24%) is lower than the effective cost of the bank loan (15%) due to the long credit period (70 days)."
2018,Finance 1st,5,Dhaka Board,Board,"Bashundhara Ltd. needs TK 80,000 for working capital. It has two options: Option 1: Buy TK 1,00,000 of raw materials under terms 3/15, net 45. Option 2: Buy TK 80,000 of raw materials under terms 2/10, net 60.",What is mid-term financing?,Who bears the cost of trade credit? Explain.,Calculate the cost of trade credit for the 1st option based on the stem.,Which option should Bashundhara Ltd. select and why? Evaluate.,Mid-term financing refers to the sourcing of funds for a period usually ranging from more than one year to five years.,"1. Nominally, the buyer bears the cost of trade credit if they fail to take the cash discount offered by the seller.

2. However, sellers often hide this cost by increasing the base price of the goods, meaning the buyer may bear it indirectly even if they take the discount.","1. Data: $CD = 3\%$; $CP = 45$ days; $DP = 15$ days.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $Ktc = \frac{3}{97} \times \frac{360}{30} \times 100 = 37.11\%$.","1. Option 1 Cost: 37.11% (calculated in C).

2. Option 2 Cost: $CD = 2\%; CP = 60; DP = 10$. $Ktc = \frac{2}{98} \times \frac{360}{50} \times 100 = 14.69\%$.

3. Bashundhara Ltd. should choose Option 2.

4. Logic: Option 2 is better because the cost of giving up the discount (14.69%) is significantly lower than the cost in Option 1 (37.11%)."
2018,Finance 1st,5,Comilla Board,Board,"Mr. Mamun buys 1,00,000 kg of mangoes annually. Ordering costs (transport/comm) are TK 1,750 and TK 250 per order. Storage cost is TK 1/kg. Lead time is 3 days. He keeps 400 kg as safety stock. Annual working days = 250.",What is inventory management?,"""Inventory cost affects the selling price of a product""—Explain.",Calculate the Economic Order Quantity (EOQ) for Mr. Mamun.,How will a one-day increase in lead time affect the re-order level? Analyze.,"Inventory management is the process of ordering, storing, using, and selling a company's inventory, including raw materials, components, and finished products.","1. Inventory costs (carrying and ordering costs) are part of the total operating expense of a business.

2. To maintain profit margins, businesses pass these costs to customers by increasing the final selling price of the product.","1. Data: $A = 1,00,000$; $O = 1,750 + 250 = 2,000$; $C = 1$.

2. Formula: $EOQ = \sqrt{\frac{2 \times A \times O}{C}}$.

3. Calculation: $EOQ = \sqrt{\frac{2 \times 1,00,000 \times 2,000}{1}} = 20,000$ kg.","1. Daily Demand: $1,00,000 / 250 = 400$ kg.

2. Original ROP (3 days): $(400 \times 3) + 400 = 1,600$ kg.

3. New ROP (4 days): $(400 \times 4) + 400 = 2,000$ kg.

4. Conclusion: A one-day increase in lead time increases the re-order level by 400 kg, meaning the manager must place new orders earlier to avoid stockouts."
2018,Finance 1st,5,Comilla Board,Board,"Future Ltd. purchased goods from Daily Ltd. under terms 2/15, net 45. You decided to take a bank loan at 13% to take the discount. Later, Daily Ltd. extended the payment period by 10 days.",What is commercial paper?,Who bears the cost of trade credit? Explain.,"If Future Ltd. took the discount initially, what would be the cost of trade credit?",How will the change in payment time affect your loan decision? Opinion with logic.,"Commercial paper is an unsecured, short-term debt instrument issued by a corporation, typically to finance accounts receivable and inventories.","1. The buyer bears the ""opportunity cost"" if they do not pay within the discount period.

2. This cost is effectively the interest rate the buyer pays for using the supplier's money for the remaining credit period.","1. Data: $CD = 2\%$; $CP = 45$ days; $DP = 15$ days.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $Ktc = \frac{2}{98} \times \frac{360}{30} \times 100 = 24.49\%$.","1. Original Cost: 24.49%. Bank Loan: 13%. (Taking loan is logical).

2. New CP: $45 + 10 = 55$ days.

3. New Ktc: $\frac{2}{98} \times \frac{360}{55 - 15} \times 100 = 18.37\%$.

4. Conclusion: Even though the cost of trade credit dropped to 18.37%, it is still higher than the bank loan rate (13%). Therefore, the decision to take the bank loan remains logical."
2017,Finance 1st,5,Dhaka Board,Board,"BD Foods markets processed food. Annual demand is 1,20,000 packets at TK 22 each. Ordering cost is TK 80 per order and carrying cost is TK 2 per unit. Lead time is 4 days. The company maintains a safety stock of 1,200 packets. Total working days are 300. The manager re-orders at 2,000 units.",What is spontaneous financing?,Differentiate between a line of credit and revolving credit.,Calculate the annual inventory cost for BD Foods Ltd.,Evaluate the logic of the manager's re-order decision mathematically.,"Spontaneous financing refers to the sources of funds that arise naturally from day-to-day business operations, such as accounts payable and accrued expenses.","1. A line of credit is an informal agreement where a bank limits the max loan, but isn't legally bound to lend.

2. Revolving credit is a formal, legal commitment where the bank must lend, and the firm pays a commitment fee on unused funds.","1. Data: $A = 1,20,000; O = 80; C = 2$.

2. EOQ: $\sqrt{\frac{2 \times 1,20,000 \times 80}{2}} = 3,098$ units.

3. Total Cost: $(\frac{A}{EOQ} \times O) + (\frac{EOQ}{2} \times C)$.

4. Calculation: $(\frac{1,20,000}{3,098} \times 80) + (\frac{3,098}{2} \times 2) \approx 3,100 + 3,098 =$ TK 6,198.","1. Daily Demand: $1,20,000 / 300 = 400$ units.

2. Re-order Point (ROP): (Daily Demand $\times$ Lead Time) + Safety Stock.

3. Calculation: $(400 \times 4) + 1,200 = 2,800$ units.

4. Conclusion: The manager's decision to re-order at 2,000 units is illogical and risky because it is below the required 2,800 units, likely leading to a stockout."
2017,Finance 1st,5,Rajshahi Board,Board,"Mr. Emran, a cloth merchant, purchased winter clothes worth TK 10,00,000 on credit from Jesico Garments. The credit terms are 4/10, net 30.",What is trade credit?,Why is maintaining working capital at an optimal level a key responsibility of a financial manager?,What will be Mr. Emran’s cost of trade credit if he pays on the 30th day?,"By what day must Mr. Emran pay to pay less than the total debt, and how much less will it be?",Trade credit is a short-term financing arrangement where a buyer is allowed to purchase goods and pay the supplier at a later date.,"1. Excessive working capital ties up funds unproductively, while insufficient working capital leads to liquidity crises.

2. An optimal level ensures both operational efficiency and maximum profitability.","1. Data: $CD = 4\%; CP = 30; DP = 10$.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $Ktc = \frac{4}{96} \times \frac{360}{20} \times 100 = 0.0417 \times 18 \times 100 =$ 75%.","1. To pay less, Mr. Emran must pay within the discount period (10 days).

2. Total Debt = TK 10,00,000.

3. Discount: $10,00,000 \times 4\% = 40,000$.

4. Conclusion: He will pay TK 40,000 less (Total: 9,60,000) if he pays by the 10th day."
2017,Finance 1st,5,Dinajpur Board,Board,"BGF Ltd. needs 64,000 units annually for a new clothing brand. Purchase price is TK 1,000/unit, ordering cost is TK 500/order, and carrying cost is 1% of the price. Safety stock is 500 units and lead time is 3 days.",What is Economic Order Quantity (EOQ)?,What will be the total inventory cost for BGF Ltd.?,Determine the re-order point (ROP) for BGF Ltd. based on the stem.,"If the lead time increases from 3 days to 5 days, what problems will occur in the inventory system?",EOQ is the ideal order quantity that minimizes the total annual costs of ordering and carrying inventory.,"1. Data: $A = 64,000; O = 500; C = 1000 \times 1\% = 10$.

2. EOQ: $\sqrt{\frac{2 \times 64,000 \times 500}{10}} = 2,530$ units.

3. Total Cost: $(\frac{64,000}{2530} \times 500) + (\frac{2530}{2} \times 10) \approx 12,650 + 12,650 =$ TK 25,300.","1. Daily Demand: $64,000 / 360 \approx 178$ units.

2. ROP: (Daily Demand $\times$ Lead Time) + Safety Stock.

3. Calculation: $(178 \times 3) + 500 =$ 1,034 units.","1. A longer lead time increases the risk of stockouts if the re-order point is not adjusted upward.

2. To compensate, safety stock must be increased, which raises carrying costs.

3. Operating efficiency may drop if production halts due to late delivery.

4. New ROP Requirement: $(178 \times 5) + 500 = 1,390$ units."
2017,Finance 1st,5,Dinajpur Board,Board,"You are the Finance Manager of FC Ltd. Your company purchased goods from MB Ltd. on terms 2.5/15, net 60. You decided to take a short-term bank loan at 18% to grab the discount. Later, MB Ltd. extended the payment period by 10 days.",What is trade credit?,Why is trade credit called spontaneous financing?,Calculate the cost of trade credit for FC Ltd. based on the stem.,How will the change in payment time affect your loan decision?,Trade credit is a short-term financing arrangement where a buyer is allowed to purchase goods and pay the supplier at a later date.,"1. It is called spontaneous financing because it arises naturally and automatically from day-to-day business transactions without formal negotiations.

2. As a business expands its purchases, the volume of trade credit grows automatically to support that growth.","1. Data: $CD = 2.5\%$; $CP = 60$; $DP = 15$.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $Ktc = \frac{2.5}{97.5} \times \frac{360}{45} \times 100 = 0.0256 \times 8 \times 100 =$ 20.51%.","1. Original Cost: 20.51%. Bank Loan: 18%. (Loan is logical as $18\% < 20.51\%$).

2. New CP: $60 + 10 = 70$ days.

3. New Ktc: $\frac{2.5}{97.5} \times \frac{360}{70 - 15} \times 100 = 0.0256 \times 6.545 \times 100 =$ 16.78%.

4. Conclusion: After the extension, the bank loan (18%) becomes more expensive than the trade credit (16.78%). Therefore, the decision should change: the company should stop the bank loan and utilize the trade credit period instead."
2017,Finance 1st,5,Comilla Board,Board,"Otol Co. sells 700 lights monthly. Each light costs TK 2,000 and the carrying cost is TK 1. On the other hand, Adhora Co. sells 15,000 lights annually. Their ordering and carrying costs are TK 50 and TK 3 respectively.",What is short-term financing?,What do you mean by the cash cycle?,Calculate the EOQ for Otol Company.,"""The total inventory cost of Otol Co. is higher than Adhora Co.""—Evaluate this statement.",Short-term financing refers to the collection of funds for a period of less than one year to meet daily operating expenses.,"1. The cash cycle is the time period between the initial outlay of cash for raw materials and the final collection of cash from sales.

2. A shorter cash cycle indicates better liquidity and operational efficiency.","1. Data: Annual ($A$) = $700 \times 12 = 8,400$; $O$ (not given, assume standard or compare costs); $C = 1$.

2. Note: Since $O$ is missing for Otol Co. in the stem, assume $O=0$ or focus on carrying costs. If $O=50$ (same as Adhora): $EOQ = \sqrt{\frac{2 \times 8400 \times 50}{1}} =$ 917 units.","1. Otol Cost: $(\frac{8400}{917} \times 50) + (\frac{917}{2} \times 1) \approx 458 + 458 =$ TK 916.

2. Adhora EOQ: $\sqrt{\frac{2 \times 15000 \times 50}{3}} = 707$ units.

3. Adhora Cost: $(\frac{15000}{707} \times 50) + (\frac{707}{2} \times 3) \approx 1060 + 1060 =$ TK 2,120.

4. Conclusion: The statement is false. Adhora Co. has a higher total inventory cost (TK 2,120) than Otol Co. (TK 916)."
2017,Finance 1st,5,Chittagong Board,Board,"Nobogonga Co. Ltd. requires 10,000 ball bearings annually at TK 75 each. Carrying cost is TK 2 and ordering cost is TK 150. Lead time is 4 days. The company keeps 600 units as safety stock. Due to natural disasters, the lead time increases to 7 days.",What is trade credit?,Why is inventory maintained?,Determine the EOQ based on the stem.,Will the delay in arrival due to natural disasters cause any problems in the inventory system?,Trade credit is a spontaneous source of financing where a buyer receives goods now and pays the supplier later.,"1. Inventory is maintained to ensure uninterrupted production and to meet customer demand without delays.

2. It also helps to take advantage of quantity discounts and protect against price fluctuations.","1. Data: $A = 10,000; O = 150; C = 2$.

2. Formula: $EOQ = \sqrt{\frac{2 \times A \times O}{C}}$.

3. Calculation: $\sqrt{\frac{2 \times 10,000 \times 150}{2}} = \sqrt{15,00,000} =$ 1,225 units.","1. Daily Usage: $10,000 / 360 \approx 28$ units.

2. Normal ROP: $(28 \times 4) + 600 = 712$ units.

3. Natural Disaster Usage: $28 \times 7 = 196$ units required during wait time.

4. Conclusion: Yes, it will cause a problem. If the inventory was ordered at 712 units, they will only have 600 (Safety) + 112 (Working) units. During the 7-day delay, they consume 196 units. While they won't run out of total stock (since safety stock is 600), their safety buffer will be significantly depleted, leaving them vulnerable to further shocks."
2017,Finance 1st,5,Sylhet Board,Board,"A shoe manufacturer trades under terms 2/10, net 60. The owner has a bank loan of TK 5,00,000 and is thinking of using it to take the cash discount. Later, the owner extends the payment period by 10 days. The bank loan interest rate is 12%.",What is Economic Order Quantity (EOQ)?,Who bears the cost of trade credit?,Calculate the cost of trade credit for the firm.,Will the extension of the payment period affect the decision to take the cash discount? Give your opinion.,"EOQ is the ideal order quantity a company should purchase to minimize its total inventory costs, such as ordering and carrying costs.","1. Nominally, the buyer bears the cost if they fail to take the cash discount.

2. Indirectly, the cost may be shifted to the buyer through higher product prices set by the supplier.","1. Data: $CD = 2\%$; $CP = 60$; $DP = 10$.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $\frac{2}{98} \times \frac{360}{50} \times 100 =$ 14.69%.","1. Original Cost: 14.69%. Bank Loan: 12%. (Loan is better as $12\% < 14.69\%$).

2. New CP: $60 + 10 = 70$ days.

3. New Ktc: $\frac{2}{98} \times \frac{360}{70 - 10} \times 100 =$ 12.24%.

4. Conclusion: Even with the extension, the bank loan (12%) is still slightly cheaper than the trade credit cost (12.24%). Therefore, the decision to use the bank loan to take the discount remains logical."
